Checksummer MsgSize Idle
NIOAdler32 32000 69
NIOAdler32 32000 68
NIOAdler32 32000 68
NIOAdler32 32000 68
NIOAdler32 32000 68
NIOAdler32 32000 68
NIOAdler32 32000 69
NIOAdler32 32000 68
NIOAdler32 32000 68
NIOAdler32 32000 68
NIOAdler32 32000 68
NIOAdler32 32000 71
NIOAdler32 32000 70
NIOAdler32 32000 71
NIOAdler32 32000 71
NIOAdler32 32000 68
NIOAdler32 32000 67
NIOAdler32 32000 67
NIOAdler32 32000 68
NIOAdler32 32000 68
NIOAdler32 32000 68
NIOAdler32 32000 69
NIOAdler32 32000 68
NIOAdler32 32000 69
NIOAdler32 32000 68
NIOAdler32 32000 67
NIOAdler32 32000 67
NIOAdler32 32000 68
NIOAdler32 32000 69
NIOAdler32 32000 70
NIOAdler32 32000 68
NIOAdler32 32000 69
NIOAdler32 32000 67
NIOAdler32 32000 68
NIOAdler32 32000 67
NIOAdler32 32000 68
NIOAdler32 32000 68
NIOAdler32 32000 68
NIOAdler32 32000 66
NIOAdler32 32000 66
NIOAdler32 32000 67
NIOAdler32 32000 67
NIOAdler32 32000 67
NIOAdler32 32000 66
NIOAdler32 32000 68
NIOAdler32 32000 69
NIOAdler32 32000 68
NIOAdler32 32000 68
NIOAdler32 32000 68
NIOAdler32 32000 66
NIOAdler32 32000 68
NIOAdler32 32000 67
NIOAdler32 32000 67
NIOAdler32 32000 68
NIOAdler32 32000 68
NIOAdler32 32000 66
NIOAdler32 32000 66
NIOAdler32 32000 68
NIOAdler32 32000 69
NIOAdler32 32000 68
NIOAdler32 32000 69
NIOAdler32 32000 68
NIOAdler32 32000 68
NIOAdler32 32000 68
NIOAdler32 32000 69
NIOAdler32 32000 69
NIOAdler32 32000 69
NIOAdler32 32000 69
NIOAdler32 32000 68
NIOAdler32 32000 69
NIOAdler32 32000 70
NIOAdler32 32000 67
NIOAdler32 32000 68
NIOAdler32 32000 67
NIOAdler32 32000 67
NIOAdler32 32000 68
NIOAdler32 32000 67
NIOAdler32 32000 67
NIOAdler32 32000 68
NIOAdler32 32000 70
NIOAdler32 32000 69
NIOAdler32 32000 68
NIOAdler32 32000 71
NIOAdler32 32000 70
NIOAdler32 32000 67
NIOAdler32 32000 67
NIOAdler32 32000 68
NIOAdler32 32000 66
NIOAdler32 32000 66
NIOAdler32 32000 66
NIOAdler32 32000 68
NIOAdler32 32000 68
NIOAdler32 32000 66
NIOAdler32 32000 68
NIOAdler32 32000 66
NIOAdler32 32000 67
NIOAdler32 32000 68
NIOAdler32 32000 68
NIOAdler32 32000 66
NIOAdler32 32000 68
NIOAdler32 32000 69
NIOAdler32 32000 66
NIOAdler32 32000 68
NIOAdler32 32000 67
NIOAdler32 32000 70
NIOAdler32 32000 68
NIOAdler32 32000 68
NIOAdler32 32000 69
NIOAdler32 32000 67
NIOAdler32 32000 68
NIOAdler32 32000 67
NIOAdler32 32000 66
NIOAdler32 32000 67
NIOAdler32 32000 67
NIOAdler32 32000 65
NIOAdler32 32000 66
NIOAdler32 32000 68
NIOAdler32 32000 67
NIOAdler32 32000 68
NIOAdler32 32000 68
NIOAdler32 32000 68
NIOAdler32 32000 68
NIOAdler32 32000 68
NIOAdler32 32000 67
NIOAdler32 32000 66
NIOAdler32 32000 68
NIOAdler32 32000 68
NIOAdler32 32000 67
NIOAdler32 32000 67
NIOAdler32 32000 67
NIOAdler32 32000 68
NIOAdler32 32000 68
NIOAdler32 32000 66
NIOAdler32 32000 67
NIOAdler32 32000 67
NIOAdler32 32000 68
NIOAdler32 32000 67
NIOAdler32 32000 67
NIOAdler32 32000 68
NIOAdler32 32000 68
NIOAdler32 32000 68
NIOAdler32 32000 68
NIOAdler32 32000 67
NIOAdler32 32000 67
NIOAdler32 32000 67
NIOAdler32 32000 67
NIOAdler32 32000 67
NIOAdler32 32000 68
NIOAdler32 32000 66
NIOAdler32 32000 67
NIOAdler32 32000 69
NIOAdler32 32000 67
NIOAdler32 32000 67
NIOAdler32 32000 66
NIOAdler32 32000 66
NIOAdler32 32000 66
NIOAdler32 32000 67
NIOAdler32 32000 65
NIOAdler32 32000 66
NIOAdler32 32000 68
NIOAdler32 32000 70
NIOAdler32 32000 67
NIOAdler32 32000 66
NIOAdler32 32000 66
NIOAdler32 32000 67
NIOAdler32 32000 66
NIOAdler32 32000 65
NIOAdler32 32000 65
NIOAdler32 32000 67
NIOAdler32 32000 67
NIOAdler32 32000 67
NIOAdler32 32000 65
NIOAdler32 32000 66
NIOAdler32 32000 67
NIOAdler32 32000 65
NIOAdler32 32000 66
NIOAdler32 32000 68
NIOAdler32 32000 68
NIOAdler32 32000 66
NIOAdler32 32000 68
NIOAdler32 32000 67
NIOAdler32 32000 66
NIOAdler32 32000 68
NIOAdler32 32000 66
NIOAdler32 32000 67
NIOAdler32 32000 67
NIOAdler32 32000 67
NIOAdler32 32000 68
NIOAdler32 32000 66
NIOAdler32 32000 67
NIOAdler32 32000 68
NIOAdler32 32000 66
NIOAdler32 32000 68
NIOAdler32 32000 66
NIOAdler32 32000 66
NIOAdler32 32000 67
NIOAdler32 32000 68
NIOAdler32 32000 68
NIOAdler32 32000 67
NIOAdler32 32000 71
NIOAdler32 32000 68
NIOAdler32 32000 66
NIOAdler32 32000 65
NIOAdler32 32000 68
NIOAdler32 32000 67
NIOAdler32 32000 65
NIOAdler32 32000 65
NIOAdler32 32000 67
NIOAdler32 32000 65
NIOAdler32 32000 66
NIOAdler32 32000 66
NIOAdler32 32000 67
NIOAdler32 32000 66
NIOAdler32 32000 65
NIOAdler32 48000 72
NIOAdler32 48000 73
NIOAdler32 48000 73
NIOAdler32 48000 72
NIOAdler32 48000 73
NIOAdler32 48000 74
NIOAdler32 48000 74
NIOAdler32 48000 74
NIOAdler32 48000 73
NIOAdler32 48000 72
NIOAdler32 48000 73
NIOAdler32 48000 73
NIOAdler32 48000 72
NIOAdler32 48000 73
NIOAdler32 48000 73
NIOAdler32 48000 73
NIOAdler32 48000 72
NIOAdler32 48000 71
NIOAdler32 48000 70
NIOAdler32 48000 71
NIOAdler32 48000 71
NIOAdler32 48000 71
NIOAdler32 48000 71
NIOAdler32 48000 71
NIOAdler32 48000 71
NIOAdler32 48000 71
NIOAdler32 48000 71
NIOAdler32 48000 71
NIOAdler32 48000 71
NIOAdler32 48000 71
NIOAdler32 48000 71
NIOAdler32 48000 70
NIOAdler32 48000 70
NIOAdler32 48000 71
NIOAdler32 48000 71
NIOAdler32 48000 71
NIOAdler32 48000 72
NIOAdler32 48000 71
NIOAdler32 48000 71
NIOAdler32 48000 71
NIOAdler32 48000 71
NIOAdler32 48000 71
NIOAdler32 48000 71
NIOAdler32 48000 71
NIOAdler32 48000 70
NIOAdler32 48000 71
NIOAdler32 48000 70
NIOAdler32 48000 70
NIOAdler32 48000 71
NIOAdler32 48000 71
NIOAdler32 48000 70
NIOAdler32 48000 70
NIOAdler32 48000 71
NIOAdler32 48000 71
NIOAdler32 48000 70
NIOAdler32 48000 70
NIOAdler32 48000 71
NIOAdler32 48000 71
NIOAdler32 48000 71
NIOAdler32 48000 71
NIOAdler32 48000 71
NIOAdler32 48000 72
NIOAdler32 48000 69
NIOAdler32 48000 69
NIOAdler32 48000 70
NIOAdler32 48000 69
NIOAdler32 48000 72
NIOAdler32 48000 73
NIOAdler32 48000 73
NIOAdler32 48000 73
NIOAdler32 48000 73
NIOAdler32 48000 72
NIOAdler32 48000 72
NIOAdler32 48000 70
NIOAdler32 48000 71
NIOAdler32 48000 70
NIOAdler32 48000 70
NIOAdler32 48000 70
NIOAdler32 48000 70
NIOAdler32 48000 70
NIOAdler32 48000 70
NIOAdler32 48000 70
NIOAdler32 48000 69
NIOAdler32 48000 70
NIOAdler32 48000 69
NIOAdler32 48000 70
NIOAdler32 48000 71
NIOAdler32 48000 69
NIOAdler32 48000 70
NIOAdler32 48000 71
NIOAdler32 48000 70
NIOAdler32 48000 70
NIOAdler32 48000 70
NIOAdler32 48000 70
NIOAdler32 48000 69
NIOAdler32 48000 70
NIOAdler32 48000 70
NIOAdler32 48000 70
NIOAdler32 48000 70
NIOAdler32 48000 70
NIOAdler32 48000 70
NIOAdler32 48000 69
NIOAdler32 48000 70
NIOAdler32 48000 69
NIOAdler32 48000 70
NIOAdler32 48000 70
NIOAdler32 48000 69
NIOAdler32 48000 69
NIOAdler32 48000 68
NIOAdler32 48000 68
NIOAdler32 48000 70
NIOAdler32 48000 68
NIOAdler32 48000 70
NIOAdler32 48000 72
NIOAdler32 48000 72
NIOAdler32 48000 69
NIOAdler32 48000 68
NIOAdler32 48000 69
NIOAdler32 48000 69
NIOAdler32 48000 70
NIOAdler32 48000 70
NIOAdler32 48000 69
NIOAdler32 48000 69
NIOAdler32 48000 70
NIOAdler32 48000 70
NIOAdler32 48000 70
NIOAdler32 48000 70
NIOAdler32 48000 70
NIOAdler32 48000 70
NIOAdler32 48000 70
NIOAdler32 48000 70
NIOAdler32 48000 69
NIOAdler32 48000 70
NIOAdler32 48000 70
NIOAdler32 48000 71
NIOAdler32 48000 70
NIOAdler32 48000 70
NIOAdler32 48000 70
NIOAdler32 48000 70
NIOAdler32 48000 70
NIOAdler32 48000 70
NIOAdler32 48000 70
NIOAdler32 48000 70
NIOAdler32 48000 70
NIOAdler32 48000 70
NIOAdler32 48000 70
NIOAdler32 48000 70
NIOAdler32 48000 69
NIOAdler32 48000 70
NIOAdler32 48000 70
NIOAdler32 48000 70
NIOAdler32 48000 70
NIOAdler32 48000 69
NIOAdler32 48000 69
NIOAdler32 48000 70
NIOAdler32 48000 70
NIOAdler32 48000 70
NIOAdler32 48000 69
NIOAdler32 48000 70
NIOAdler32 48000 70
NIOAdler32 48000 68
NIOAdler32 48000 70
NIOAdler32 48000 69
NIOAdler32 48000 73
NIOAdler32 48000 69
NIOAdler32 48000 68
NIOAdler32 48000 70
NIOAdler32 48000 70
NIOAdler32 48000 69
NIOAdler32 48000 68
NIOAdler32 48000 69
NIOAdler32 48000 69
NIOAdler32 48000 68
NIOAdler32 48000 68
NIOAdler32 48000 70
NIOAdler32 48000 69
NIOAdler32 48000 71
NIOAdler32 48000 70
NIOAdler32 48000 68
NIOAdler32 48000 70
NIOAdler32 48000 72
NIOAdler32 48000 70
NIOAdler32 48000 70
NIOAdler32 48000 68
NIOAdler32 48000 70
NIOAdler32 48000 69
NIOAdler32 48000 69
NIOAdler32 48000 72
NIOAdler32 48000 71
NIOAdler32 48000 71
NIOAdler32 48000 72
NIOAdler32 48000 71
NIOAdler32 48000 69
NIOAdler32 48000 70
NIOAdler32 48000 70
NIOAdler32 48000 70
NIOAdler32 48000 71
NIOAdler32 48000 70
NIOAdler32 48000 69
NIOAdler32 48000 69
NIOAdler32 48000 70
NIOAdler32 48000 69
NIOAdler32 48000 69
NIOAdler32 48000 70
NIOAdler32 48000 69
NIOAdler32 48000 69
NIOAdler32 48000 70
NIOAdler32 48000 69
NIOAdler32 48000 69
NIOAdler32 48000 69
NIOAdler32 48000 69
NIOAdler32 48000 68
NIOAdler32 48000 69
NIOAdler32 48000 70
NIOAdler32 48000 69
NIOAdler32 48000 68
NIOAdler32 48000 69
NIOAdler32 48000 69
NIOAdler32 48000 69
NIOAdler32 48000 69
NIOAdler32 48000 68
NIOAdler32 48000 70
NIOAdler32 48000 70
NIOAdler32 48000 69
NIOAdler32 48000 69
NIOAdler32 48000 68
NIOAdler32 8000 64
NIOAdler32 8000 63
NIOAdler32 8000 63
NIOAdler32 8000 63
NIOAdler32 8000 64
NIOAdler32 8000 64
NIOAdler32 8000 63
NIOAdler32 8000 63
NIOAdler32 8000 64
NIOAdler32 8000 64
NIOAdler32 8000 63
NIOAdler32 8000 63
NIOAdler32 8000 63
NIOAdler32 8000 64
NIOAdler32 8000 63
NIOAdler32 8000 63
NIOAdler32 8000 63
NIOAdler32 8000 63
NIOAdler32 8000 64
NIOAdler32 8000 64
NIOAdler32 8000 64
NIOAdler32 8000 64
NIOAdler32 8000 64
NIOAdler32 8000 64
NIOAdler32 8000 64
NIOAdler32 8000 64
NIOAdler32 8000 64
NIOAdler32 8000 64
NIOAdler32 8000 64
NIOAdler32 8000 64
NIOAdler32 8000 64
NIOAdler32 8000 52
NIOAdler32 8000 48
NIOAdler32 8000 48
NIOAdler32 8000 49
NIOAdler32 8000 50
NIOAdler32 8000 64
NIOAdler32 8000 64
NIOAdler32 8000 64
NIOAdler32 8000 50
NIOAdler32 8000 48
NIOAdler32 8000 49
NIOAdler32 8000 49
NIOAdler32 8000 49
NIOAdler32 8000 48
NIOAdler32 8000 48
NIOAdler32 8000 48
NIOAdler32 8000 49
NIOAdler32 8000 48
NIOAdler32 8000 48
NIOAdler32 8000 48
NIOAdler32 8000 49
NIOAdler32 8000 49
NIOAdler32 8000 48
NIOAdler32 8000 48
NIOAdler32 8000 48
NIOAdler32 8000 50
NIOAdler32 8000 49
NIOAdler32 8000 49
NIOAdler32 8000 49
NIOAdler32 8000 48
NIOAdler32 8000 49
NIOAdler32 8000 47
NIOAdler32 8000 54
NIOAdler32 8000 53
NIOAdler32 8000 48
NIOAdler32 8000 48
NIOAdler32 8000 47
NIOAdler32 8000 48
NIOAdler32 8000 49
NIOAdler32 8000 47
NIOAdler32 8000 47
NIOAdler32 8000 48
NIOAdler32 8000 49
NIOAdler32 8000 47
NIOAdler32 8000 50
NIOAdler32 8000 48
NIOAdler32 8000 48
NIOAdler32 8000 48
NIOAdler32 8000 49
NIOAdler32 8000 49
NIOAdler32 8000 49
NIOAdler32 8000 48
NIOAdler32 8000 48
NIOAdler32 8000 48
NIOAdler32 8000 48
NIOAdler32 8000 49
NIOAdler32 8000 49
NIOAdler32 8000 49
NIOAdler32 8000 48
NIOAdler32 8000 48
NIOAdler32 8000 49
NIOAdler32 8000 47
NIOAdler32 8000 48
NIOAdler32 8000 49
NIOAdler32 8000 49
NIOAdler32 8000 49
NIOAdler32 8000 50
NIOAdler32 8000 48
NIOAdler32 8000 49
NIOAdler32 8000 47
NIOAdler32 8000 47
NIOAdler32 8000 48
NIOAdler32 8000 49
NIOAdler32 8000 48
NIOAdler32 8000 48
NIOAdler32 8000 47
NIOAdler32 8000 48
NIOAdler32 8000 50
NIOAdler32 8000 47
NIOAdler32 8000 50
NIOAdler32 8000 48
NIOAdler32 8000 50
NIOAdler32 8000 50
NIOAdler32 8000 49
NIOAdler32 8000 48
NIOAdler32 8000 47
NIOAdler32 8000 49
NIOAdler32 8000 47
NIOAdler32 8000 49
NIOAdler32 8000 49
NIOAdler32 8000 49
NIOAdler32 8000 48
NIOAdler32 8000 49
NIOAdler32 8000 49
NIOAdler32 8000 50
NIOAdler32 8000 47
NIOAdler32 8000 50
NIOAdler32 8000 49
NIOAdler32 8000 47
NIOAdler32 8000 48
NIOAdler32 8000 47
NIOAdler32 8000 49
NIOAdler32 8000 50
NIOAdler32 8000 48
NIOAdler32 8000 47
NIOAdler32 8000 48
NIOAdler32 8000 47
NIOAdler32 8000 48
NIOAdler32 8000 49
NIOAdler32 8000 49
NIOAdler32 8000 49
NIOAdler32 8000 47
NIOAdler32 8000 49
NIOAdler32 8000 49
NIOAdler32 8000 48
NIOAdler32 8000 47
NIOAdler32 8000 48
NIOAdler32 8000 48
NIOAdler32 8000 49
NIOAdler32 8000 47
NIOAdler32 8000 48
NIOAdler32 8000 48
NIOAdler32 8000 49
NIOAdler32 8000 48
NIOAdler32 8000 48
NIOAdler32 8000 48
NIOAdler32 8000 48
NIOAdler32 8000 56
NIOAdler32 8000 64
NIOAdler32 8000 64
NIOAdler32 8000 64
NIOAdler32 8000 64
NIOAdler32 8000 63
NIOAdler32 8000 64
NIOAdler32 8000 64
NIOAdler32 8000 64
NIOAdler32 8000 63
NIOAdler32 8000 63
NIOAdler32 8000 64
NIOAdler32 8000 63
NIOAdler32 8000 57
NIOAdler32 8000 48
NIOAdler32 8000 48
NIOAdler32 8000 47
NIOAdler32 8000 48
NIOAdler32 8000 48
NIOAdler32 8000 49
NIOAdler32 8000 48
NIOAdler32 8000 49
NIOAdler32 8000 48
NIOAdler32 8000 49
NIOAdler32 8000 48
NIOAdler32 8000 50
NIOAdler32 8000 47
NIOAdler32 8000 48
NIOAdler32 8000 47
NIOAdler32 8000 47
NIOAdler32 8000 48
NIOAdler32 8000 48
NIOAdler32 8000 48
NIOAdler32 8000 47
NIOAdler32 8000 48
NIOAdler32 8000 48
NIOAdler32 8000 47
NIOAdler32 8000 48
NIOAdler32 8000 47
NIOAdler32 8000 48
NIOAdler32 8000 48
NIOAdler32 8000 48
NIOAdler32 8000 49
NIOAdler32 8000 48
NIOAdler32 8000 49
NIOAdler32 8000 52
NIOAdler32 8000 61
NIOAdler32 8000 48
NIOAdler32 8000 50
NIOAdler32 8000 49
NIOAdler32 8000 49
NIOAdler32 8000 50
NIOAdler32 8000 49
NIOAdler32 8000 48
NIOAdler32 8000 56
NIOAdler32 8000 64
NIOAdler32 8000 63
NIOAdler32 8000 62
NIOAdler32 8000 49
NIOAdler32 8000 49
NIOAdler32 8000 48
NIOAdler32 8000 49
NIOAdler32 8000 47
NIOAdler32 8000 48
NIOAdler32 8000 47
NIOAdler32 8000 48
NIOAdler32 8000 48
NIOAdler32 8000 48
Noop 100 69
Noop 100 68
Noop 100 69
Noop 100 69
Noop 100 70
Noop 100 69
Noop 100 69
Noop 100 69
Noop 100 69
Noop 100 69
Noop 100 69
Noop 100 69
Noop 100 70
Noop 100 69
Noop 100 69
Noop 100 69
Noop 100 69
Noop 100 69
Noop 100 70
Noop 100 70
Noop 100 70
Noop 100 70
Noop 100 69
Noop 100 69
Noop 100 70
Noop 100 70
Noop 100 69
Noop 100 69
Noop 100 70
Noop 100 70
Noop 100 70
Noop 100 69
Noop 100 70
Noop 100 70
Noop 100 70
Noop 100 19
Noop 100 66
Noop 100 69
Noop 100 69
Noop 100 69
Noop 100 69
Noop 100 69
Noop 100 69
Noop 100 69
Noop 100 69
Noop 100 69
Noop 100 70
Noop 100 69
Noop 100 69
Noop 100 69
Noop 100 69
Noop 100 69
Noop 100 69
Noop 100 69
Noop 100 69
Noop 100 69
Noop 100 68
Noop 100 69
Noop 100 69
Noop 100 69
Noop 100 68
Noop 100 69
Noop 100 68
Noop 100 69
Noop 100 69
Noop 100 69
Noop 100 69
Noop 100 69
Noop 100 69
Noop 100 69
Noop 100 68
Noop 100 69
Noop 100 69
Noop 100 68
Noop 100 69
Noop 100 69
Noop 100 70
Noop 100 69
Noop 100 69
Noop 100 69
Noop 100 69
Noop 100 70
Noop 100 69
Noop 100 69
Noop 100 69
Noop 100 69
Noop 100 69
Noop 100 69
Noop 100 69
Noop 100 69
Noop 100 69
Noop 100 69
Noop 100 70
Noop 100 68
Noop 100 69
Noop 100 69
Noop 100 69
Noop 100 69
Noop 100 68
Noop 100 69
Noop 100 69
Noop 100 69
Noop 100 69
Noop 100 68
Noop 100 69
Noop 100 70
Noop 100 69
Noop 100 68
Noop 100 68
Noop 100 69
Noop 100 68
Noop 100 69
Noop 100 69
Noop 100 69
Noop 100 69
Noop 100 69
Noop 100 69
Noop 100 68
Noop 100 69
Noop 100 68
Noop 100 68
Noop 100 68
Noop 100 69
Noop 100 69
Noop 100 68
Noop 100 69
Noop 100 69
Noop 100 69
Noop 100 68
Noop 100 68
Noop 100 69
Noop 100 69
Noop 100 69
Noop 100 69
Noop 100 68
Noop 100 69
Noop 100 69
Noop 100 69
Noop 100 70
Noop 100 69
Noop 100 69
Noop 100 69
Noop 100 69
Noop 100 69
Noop 100 69
Noop 100 69
Noop 100 68
Noop 100 69
Noop 100 69
Noop 100 69
Noop 100 70
Noop 100 69
Noop 100 69
Noop 100 69
Noop 100 69
Noop 100 69
Noop 100 69
Noop 100 69
Noop 100 69
Noop 100 70
Noop 100 69
Noop 100 69
Noop 100 69
Noop 100 69
Noop 100 69
Noop 100 69
Noop 100 69
Noop 100 69
Noop 100 69
Noop 100 69
Noop 100 69
Noop 100 69
Noop 100 69
Noop 100 69
Noop 100 69
Noop 100 69
Noop 100 69
Noop 100 69
Noop 100 69
Noop 100 69
Noop 100 69
Noop 100 69
Noop 100 69
Noop 100 69
Noop 100 69
Noop 100 69
Noop 100 68
Noop 100 68
Noop 100 69
Noop 100 69
Noop 100 69
Noop 100 69
Noop 100 69
Noop 100 69
Noop 100 69
Noop 100 68
Noop 100 69
Noop 100 69
Noop 100 69
Noop 100 69
Noop 100 69
Noop 100 69
Noop 100 69
Noop 100 70
Noop 100 68
Noop 100 69
Noop 100 69
Noop 100 69
Noop 100 69
Noop 100 69
Noop 100 69
Noop 100 69
Noop 100 69
Noop 100 69
Noop 100 69
Noop 100 69
Noop 100 69
Noop 100 69
Noop 100 69
Noop 100 69
Noop 100 68
Noop 100 68
Noop 100 69
Noop 100 69
Noop 100 69
Noop 100 69
Noop 16000 58
Noop 16000 59
Noop 16000 59
Noop 16000 61
Noop 16000 60
Noop 16000 58
Noop 16000 59
Noop 16000 61
Noop 16000 61
Noop 16000 61
Noop 16000 60
Noop 16000 60
Noop 16000 60
Noop 16000 61
Noop 16000 60
Noop 16000 60
Noop 16000 60
Noop 16000 60
Noop 16000 61
Noop 16000 61
Noop 16000 60
Noop 16000 61
Noop 16000 59
Noop 16000 60
Noop 16000 60
Noop 16000 61
Noop 16000 61
Noop 16000 63
Noop 16000 60
Noop 16000 61
Noop 16000 60
Noop 16000 61
Noop 16000 60
Noop 16000 61
Noop 16000 61
Noop 16000 60
Noop 16000 59
Noop 16000 61
Noop 16000 60
Noop 16000 60
Noop 16000 59
Noop 16000 61
Noop 16000 61
Noop 16000 60
Noop 16000 60
Noop 16000 60
Noop 16000 61
Noop 16000 61
Noop 16000 60
Noop 16000 59
Noop 16000 59
Noop 16000 60
Noop 16000 61
Noop 16000 58
Noop 16000 60
Noop 16000 59
Noop 16000 60
Noop 16000 58
Noop 16000 61
Noop 16000 59
Noop 16000 61
Noop 16000 60
Noop 16000 60
Noop 16000 58
Noop 16000 59
Noop 16000 59
Noop 16000 60
Noop 16000 59
Noop 16000 59
Noop 16000 59
Noop 16000 60
Noop 16000 60
Noop 16000 63
Noop 16000 64
Noop 16000 59
Noop 16000 61
Noop 16000 60
Noop 16000 60
Noop 16000 59
Noop 16000 61
Noop 16000 61
Noop 16000 61
Noop 16000 60
Noop 16000 59
Noop 16000 59
Noop 16000 59
Noop 16000 59
Noop 16000 58
Noop 16000 59
Noop 16000 59
Noop 16000 59
Noop 16000 60
Noop 16000 60
Noop 16000 61
Noop 16000 60
Noop 16000 60
Noop 16000 58
Noop 16000 59
Noop 16000 60
Noop 16000 58
Noop 16000 58
Noop 16000 59
Noop 16000 58
Noop 16000 58
Noop 16000 60
Noop 16000 61
Noop 16000 60
Noop 16000 60
Noop 16000 58
Noop 16000 60
Noop 16000 58
Noop 16000 58
Noop 16000 61
Noop 16000 60
Noop 16000 61
Noop 16000 60
Noop 16000 65
Noop 16000 65
Noop 16000 61
Noop 16000 59
Noop 16000 60
Noop 16000 60
Noop 16000 61
Noop 16000 60
Noop 16000 60
Noop 16000 60
Noop 16000 58
Noop 16000 60
Noop 16000 60
Noop 16000 60
Noop 16000 60
Noop 16000 60
Noop 16000 59
Noop 16000 61
Noop 16000 60
Noop 16000 60
Noop 16000 60
Noop 16000 59
Noop 16000 60
Noop 16000 60
Noop 16000 59
Noop 16000 58
Noop 16000 60
Noop 16000 60
Noop 16000 58
Noop 16000 59
Noop 16000 60
Noop 16000 60
Noop 16000 65
Noop 16000 64
Noop 16000 64
Noop 16000 65
Noop 16000 65
Noop 16000 64
Noop 16000 64
Noop 16000 64
Noop 16000 66
Noop 16000 65
Noop 16000 64
Noop 16000 65
Noop 16000 64
Noop 16000 65
Noop 16000 62
Noop 16000 59
Noop 16000 59
Noop 16000 60
Noop 16000 61
Noop 16000 58
Noop 16000 59
Noop 16000 59
Noop 16000 58
Noop 16000 59
Noop 16000 59
Noop 16000 59
Noop 16000 58
Noop 16000 57
Noop 16000 60
Noop 16000 59
Noop 16000 58
Noop 16000 60
Noop 16000 60
Noop 16000 58
Noop 16000 60
Noop 16000 59
Noop 16000 60
Noop 16000 59
Noop 16000 59
Noop 16000 60
Noop 16000 61
Noop 16000 60
Noop 16000 60
Noop 16000 60
Noop 16000 58
Noop 16000 58
Noop 16000 60
Noop 16000 61
Noop 16000 64
Noop 16000 64
Noop 16000 62
Noop 16000 59
Noop 16000 59
Noop 16000 60
Noop 16000 59
Noop 16000 58
Noop 16000 60
Noop 16000 59
Noop 16000 59
Noop 16000 60
Noop 16000 60
Noop 16000 59
Noop 16000 58
Noop 16000 60
Noop 16000 58
Noop 16000 60
Noop 16000 58
Noop 16000 60
Noop 16000 60
Noop 16000 60
Noop 16000 61
Noop 16000 59
Noop 16000 60
Noop 16000 59
Noop 16000 58
Noop 16000 59
Noop 16000 58
Noop 16000 58
Noop 32000 66
Noop 32000 66
Noop 32000 68
Noop 32000 67
Noop 32000 68
Noop 32000 68
Noop 32000 67
Noop 32000 67
Noop 32000 68
Noop 32000 68
Noop 32000 68
Noop 32000 67
Noop 32000 68
Noop 32000 68
Noop 32000 67
Noop 32000 67
Noop 32000 68
Noop 32000 68
Noop 32000 67
Noop 32000 67
Noop 32000 68
Noop 32000 68
Noop 32000 68
Noop 32000 69
Noop 32000 71
Noop 32000 71
Noop 32000 71
Noop 32000 71
Noop 32000 68
Noop 32000 67
Noop 32000 68
Noop 32000 68
Noop 32000 68
Noop 32000 67
Noop 32000 67
Noop 32000 69
Noop 32000 68
Noop 32000 68
Noop 32000 67
Noop 32000 70
Noop 32000 71
Noop 32000 70
Noop 32000 67
Noop 32000 66
Noop 32000 66
Noop 32000 67
Noop 32000 68
Noop 32000 66
Noop 32000 68
Noop 32000 68
Noop 32000 68
Noop 32000 68
Noop 32000 66
Noop 32000 68
Noop 32000 68
Noop 32000 68
Noop 32000 68
Noop 32000 67
Noop 32000 68
Noop 32000 68
Noop 32000 67
Noop 32000 69
Noop 32000 71
Noop 32000 70
Noop 32000 70
Noop 32000 68
Noop 32000 66
Noop 32000 68
Noop 32000 68
Noop 32000 68
Noop 32000 68
Noop 32000 68
Noop 32000 67
Noop 32000 68
Noop 32000 68
Noop 32000 68
Noop 32000 68
Noop 32000 68
Noop 32000 68
Noop 32000 66
Noop 32000 67
Noop 32000 66
Noop 32000 66
Noop 32000 67
Noop 32000 68
Noop 32000 66
Noop 32000 67
Noop 32000 67
Noop 32000 68
Noop 32000 68
Noop 32000 66
Noop 32000 65
Noop 32000 66
Noop 32000 67
Noop 32000 66
Noop 32000 65
Noop 32000 66
Noop 32000 68
Noop 32000 66
Noop 32000 66
Noop 32000 65
Noop 32000 68
Noop 32000 65
Noop 32000 66
Noop 32000 67
Noop 32000 68
Noop 32000 67
Noop 32000 65
Noop 32000 66
Noop 32000 68
Noop 32000 67
Noop 32000 67
Noop 32000 67
Noop 32000 67
Noop 32000 68
Noop 32000 66
Noop 32000 67
Noop 32000 65
Noop 32000 67
Noop 32000 64
Noop 32000 65
Noop 32000 67
Noop 32000 67
Noop 32000 68
Noop 32000 67
Noop 32000 67
Noop 32000 68
Noop 32000 67
Noop 32000 67
Noop 32000 67
Noop 32000 67
Noop 32000 67
Noop 32000 67
Noop 32000 67
Noop 32000 66
Noop 32000 67
Noop 32000 67
Noop 32000 67
Noop 32000 66
Noop 32000 66
Noop 32000 68
Noop 32000 67
Noop 32000 67
Noop 32000 66
Noop 32000 67
Noop 32000 68
Noop 32000 68
Noop 32000 67
Noop 32000 66
Noop 32000 67
Noop 32000 66
Noop 32000 67
Noop 32000 66
Noop 32000 67
Noop 32000 68
Noop 32000 68
Noop 32000 67
Noop 32000 68
Noop 32000 67
Noop 32000 66
Noop 32000 66
Noop 32000 67
Noop 32000 68
Noop 32000 70
Noop 32000 67
